@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
53190,4142384f1c4a34f,0.40434,0.624851,cluster0
53191,4142384f1c4a34f,0.40434,0.624851,cluster0
53192,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53193,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53194,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53195,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53196,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53197,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53198,4143a6d1d1186ef6,0.359792,0.670142,cluster10
53199,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53200,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53201,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53202,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53203,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53204,421add023bd1ed1a,0.255963,0.634542,cluster1
53205,421add023bd1ed1a,0.255962,0.634543,cluster1
53206,42486044105c44fc,0.357775,0.674723,cluster10
53207,4250780597f4a73,0.530743,0.703505,cluster9
53208,4250780597f4a73,0.530743,0.703505,cluster9
53209,4250780597f4a73,0.530743,0.703505,cluster9
53210,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53211,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53212,41ec22f14dbee0c0,0.412701,0.634219,cluster0
53213,42692c98389ee348,0.305322,0.625622,cluster2
53214,42d1908277afe33e,0.42272,0.661594,cluster4
53215,42d1908277afe33e,0.42272,0.661594,cluster4
53216,42d1908277afe33e,0.422742,0.66159,cluster4
53217,42d1908277afe33e,0.42215,0.661792,cluster4
53218,42d1908277afe33e,0.422129,0.661796,cluster4
53219,430300d82ed7778b,0.4329,0.673352,cluster4
53220,430300d82ed7778b,0.4329,0.673352,cluster4
53221,430300d82ed7778b,0.4329,0.673352,cluster4
53222,43038ed1c47666c7,0.255575,0.636205,cluster1
53223,43038ed1c47666c7,0.25577,0.636224,cluster1
53224,433121bad55c789b,0.354033,0.676349,cluster10
53225,433121bad55c789b,0.354048,0.67636,cluster10
53226,433e9c91efd40501,0.399736,0.63511,cluster0
53227,4346276861a380db,0.335162,0.628232,cluster2
53228,4346276861a380db,0.335162,0.62823,cluster2
53229,4346276861a380db,0.335166,0.628228,cluster2
53230,4346276861a380db,0.335162,0.628232,cluster2
53231,43a122406740d071,0.397987,0.66215,cluster5
53232,43f90185c2ab58d3,0.260983,0.6331,cluster1
53233,43f90185c2ab58d3,0.260925,0.633132,cluster1
53234,43f90185c2ab58d3,0.260954,0.633116,cluster1
53235,43f90185c2ab58d3,0.260925,0.633132,cluster1
53236,43f90185c2ab58d3,0.260925,0.633132,cluster1
53237,43f90185c2ab58d3,0.260954,0.633116,cluster1
53238,43f90185c2ab58d3,0.260925,0.633132,cluster1
53239,43f90185c2ab58d3,0.260925,0.633132,cluster1
53240,447a49221cb254da,0.330032,0.660542,cluster10
53241,447a49221cb254da,0.33003,0.660541,cluster10
53242,447a49221cb254da,0.330032,0.660542,cluster10
53243,447a49221cb254da,0.33003,0.660541,cluster10
53244,447a49221cb254da,0.330088,0.660557,cluster10
53245,45b4c2363c8e0792,0.392461,0.626824,cluster0
53246,45b4c2363c8e0792,0.392461,0.626824,cluster0
53247,45b4c2363c8e0792,0.392461,0.626824,cluster0
53248,45b4c2363c8e0792,0.392461,0.626824,cluster0
53249,45b4c2363c8e0792,0.392462,0.626823,cluster0
53250,45b4c2363c8e0792,0.392462,0.626823,cluster0
53251,45b4c2363c8e0792,0.392461,0.626824,cluster0
53252,45b4c2363c8e0792,0.392383,0.626846,cluster0
53253,45b4c2363c8e0792,0.392461,0.626824,cluster0
53254,45b4c2363c8e0792,0.392461,0.626824,cluster0
53255,45b4c2363c8e0792,0.392461,0.626824,cluster0
53256,462b3b0060955f86,0.457524,0.656185,cluster6
53257,462b3b0060955f86,0.457524,0.656185,cluster6
53258,462b3b0060955f86,0.457524,0.656185,cluster6
53259,462b3b0060955f86,0.457524,0.656185,cluster6
53260,462b3b0060955f86,0.457524,0.656185,cluster6
53261,462b3b0060955f86,0.457524,0.656185,cluster6
53262,462b3b0060955f86,0.457525,0.656185,cluster6
53263,462b3b0060955f86,0.457524,0.656185,cluster6
53264,462b3b0060955f86,0.457524,0.656185,cluster6
53265,462b3b0060955f86,0.457524,0.656184,cluster6
53266,462b3b0060955f86,0.457523,0.656184,cluster6
53267,462b3b0060955f86,0.457524,0.656185,cluster6
53268,462b3b0060955f86,0.457524,0.656185,cluster6
53269,462b3b0060955f86,0.457524,0.656185,cluster6
53270,462b3b0060955f86,0.457524,0.656184,cluster6
53271,462b3b0060955f86,0.457524,0.656185,cluster6
53272,462b3b0060955f86,0.457523,0.656184,cluster6
53273,462b3b0060955f86,0.457524,0.656184,cluster6
53274,462b3b0060955f86,0.457524,0.656185,cluster6
53275,462b3b0060955f86,0.457524,0.656185,cluster6
53276,462b3b0060955f86,0.457525,0.656185,cluster6
53277,462b3b0060955f86,0.457526,0.656181,cluster6
53278,462b3b0060955f86,0.457524,0.656185,cluster6
53279,462b3b0060955f86,0.457524,0.656184,cluster6
53280,462b3b0060955f86,0.457524,0.656185,cluster6
53281,462b3b0060955f86,0.457524,0.656185,cluster6
53282,462b3b0060955f86,0.457524,0.656185,cluster6
53283,462b3b0060955f86,0.457524,0.656185,cluster6
53284,462b3b0060955f86,0.457525,0.656185,cluster6
53285,462b3b0060955f86,0.457525,0.656185,cluster6
53286,462b3b0060955f86,0.457525,0.656185,cluster6
53287,462b3b0060955f86,0.457524,0.656185,cluster6
53288,462b3b0060955f86,0.457524,0.656184,cluster6
53289,462b3b0060955f86,0.457503,0.65619,cluster6
53290,462b3b0060955f86,0.457524,0.656185,cluster6
53291,462b3b0060955f86,0.457524,0.656185,cluster6
53292,462b3b0060955f86,0.457532,0.65618,cluster6
53293,462b3b0060955f86,0.457524,0.656185,cluster6
53294,462b3b0060955f86,0.457524,0.656185,cluster6
53295,462b3b0060955f86,0.457525,0.656185,cluster6
53296,462b3b0060955f86,0.457524,0.656185,cluster6
53297,462b3b0060955f86,0.457524,0.656185,cluster6
53298,462b3b0060955f86,0.457524,0.656185,cluster6
53299,462b3b0060955f86,0.457525,0.656185,cluster6
53300,462b3b0060955f86,0.457523,0.656184,cluster6
53301,462b3b0060955f86,0.457525,0.65618,cluster6
53302,462b3b0060955f86,0.457524,0.656185,cluster6
53303,462b3b0060955f86,0.457525,0.656185,cluster6
53304,462b3b0060955f86,0.457524,0.656185,cluster6
53305,462b3b0060955f86,0.457524,0.656185,cluster6
53306,462b3b0060955f86,0.457524,0.656185,cluster6
53307,462b3b0060955f86,0.457524,0.656185,cluster6
53308,462b3b0060955f86,0.457529,0.65618,cluster6
53309,462b3b0060955f86,0.457524,0.656184,cluster6
53310,462b3b0060955f86,0.457524,0.656185,cluster6
53311,462b3b0060955f86,0.457524,0.656185,cluster6
53312,462b3b0060955f86,0.457524,0.656185,cluster6
53313,462b3b0060955f86,0.457524,0.656185,cluster6
53314,462b3b0060955f86,0.457524,0.656185,cluster6
53315,462b3b0060955f86,0.457524,0.656185,cluster6
53316,462b3b0060955f86,0.457523,0.656184,cluster6
53317,462b3b0060955f86,0.457524,0.656184,cluster6
53318,462b3b0060955f86,0.457524,0.656185,cluster6
53319,4640a824d4a45703,0.357501,0.676104,cluster10
53320,4640a824d4a45703,0.357454,0.676137,cluster10
53321,4640a824d4a45703,0.35749,0.676041,cluster10
53322,4640a824d4a45703,0.357501,0.676104,cluster10
53323,4640a824d4a45703,0.357501,0.676104,cluster10
53324,4640a824d4a45703,0.357391,0.675986,cluster10
53325,43038ed1c47666c7,0.25577,0.636225,cluster1
53326,43038ed1c47666c7,0.25577,0.636225,cluster1
53327,43038ed1c47666c7,0.25577,0.636224,cluster1
53328,43038ed1c47666c7,0.255575,0.636205,cluster1
53329,43038ed1c47666c7,0.255575,0.636205,cluster1
53330,43038ed1c47666c7,0.25577,0.636224,cluster1
53331,43038ed1c47666c7,0.255854,0.636221,cluster1
53332,43038ed1c47666c7,0.255575,0.636205,cluster1
53333,43038ed1c47666c7,0.255775,0.636232,cluster1
53334,43038ed1c47666c7,0.255776,0.636232,cluster1
53335,43038ed1c47666c7,0.255575,0.636205,cluster1
53336,43038ed1c47666c7,0.255575,0.636205,cluster1
53337,43038ed1c47666c7,0.255776,0.636232,cluster1
53338,43038ed1c47666c7,0.255862,0.636233,cluster1
53339,43038ed1c47666c7,0.255575,0.636205,cluster1
53340,43038ed1c47666c7,0.255776,0.636232,cluster1
53341,43038ed1c47666c7,0.255575,0.636205,cluster1
53342,43038ed1c47666c7,0.255776,0.636232,cluster1
53343,43038ed1c47666c7,0.255575,0.636205,cluster1
53344,43038ed1c47666c7,0.255776,0.636232,cluster1
53345,43038ed1c47666c7,0.255575,0.636205,cluster1
53346,43038ed1c47666c7,0.255776,0.636232,cluster1
53347,43038ed1c47666c7,0.255575,0.636205,cluster1
53348,43038ed1c47666c7,0.255776,0.636232,cluster1
53349,43038ed1c47666c7,0.255575,0.636205,cluster1
53350,43038ed1c47666c7,0.255776,0.636232,cluster1
53351,43038ed1c47666c7,0.255575,0.636205,cluster1
53352,43038ed1c47666c7,0.255776,0.636232,cluster1
53353,43038ed1c47666c7,0.25577,0.636224,cluster1
53354,43038ed1c47666c7,0.255575,0.636205,cluster1
53355,43038ed1c47666c7,0.255854,0.636221,cluster1
53356,43038ed1c47666c7,0.25577,0.636224,cluster1
53357,43038ed1c47666c7,0.255575,0.636205,cluster1
53358,43038ed1c47666c7,0.25577,0.636224,cluster1
53359,43038ed1c47666c7,0.255575,0.636205,cluster1
53360,43038ed1c47666c7,0.255575,0.636205,cluster1
53361,43038ed1c47666c7,0.255575,0.636205,cluster1
53362,43038ed1c47666c7,0.25577,0.636224,cluster1
53363,43038ed1c47666c7,0.255575,0.636205,cluster1
53364,43038ed1c47666c7,0.255854,0.636221,cluster1
53365,43038ed1c47666c7,0.25577,0.636224,cluster1
53366,43038ed1c47666c7,0.255575,0.636205,cluster1
53367,43a47f898ce379d0,0.549936,0.722324,cluster9
53368,43a47f898ce379d0,0.543172,0.724241,cluster9
53369,43a47f898ce379d0,0.543172,0.724241,cluster9
53370,43a47f898ce379d0,0.54315,0.724207,cluster9
53371,43b47b7853406111,0.282076,0.658654,cluster1
53372,43b47b7853406111,0.282076,0.658653,cluster1
53373,43b47b7853406111,0.28203,0.658655,cluster1
53374,43b47b7853406111,0.28203,0.658655,cluster1
53375,43b47b7853406111,0.282013,0.658671,cluster1
53376,43d8d0034ba8ae4a,0.423987,0.654732,cluster4
53377,43d8d0034ba8ae4a,0.423988,0.654735,cluster4
53378,43d8d0034ba8ae4a,0.423987,0.654733,cluster4
53379,44502bd9b70adf88,0.265203,0.648132,cluster1
53380,44502bd9b70adf88,0.265202,0.648132,cluster1
53381,445f8c51547e7c91,0.345864,0.667633,cluster10
53382,445f8c51547e7c91,0.345542,0.667632,cluster10
53383,445f8c51547e7c91,0.345542,0.667632,cluster10
53384,445f8c51547e7c91,0.345631,0.667678,cluster10
53385,44e8d3fed47b662a,0.358258,0.674292,cluster10
53386,44e8d3fed47b662a,0.35822,0.67425,cluster10
53387,44e8d3fed47b662a,0.358219,0.67425,cluster10
53388,44eab23ea1b3d4f3,0.253751,0.618983,cluster1
53389,44eab23ea1b3d4f3,0.253751,0.618983,cluster1
53390,44eab23ea1b3d4f3,0.253751,0.618983,cluster1
53391,44eab23ea1b3d4f3,0.253751,0.618983,cluster1
53392,44eab23ea1b3d4f3,0.253717,0.619005,cluster1
53393,44eab23ea1b3d4f3,0.253751,0.618983,cluster1
53394,44eab23ea1b3d4f3,0.253751,0.618983,cluster1
53395,44ec952f8be9dc36,0.422541,0.646708,cluster4
53396,45b4c2363c8e0792,0.392479,0.62682,cluster0
53397,45b4c2363c8e0792,0.392479,0.62682,cluster0
53398,45b4c2363c8e0792,0.392461,0.626824,cluster0
53399,45f832961d94a6fa,0.255769,0.634982,cluster1
53400,45f832961d94a6fa,0.255729,0.634977,cluster1
53401,45f832961d94a6fa,0.255769,0.634982,cluster1
53402,45f832961d94a6fa,0.255769,0.634982,cluster1
53403,45f832961d94a6fa,0.255934,0.63474,cluster1
53404,45f832961d94a6fa,0.255977,0.634743,cluster1
53405,45f832961d94a6fa,0.255934,0.63474,cluster1
53406,45f832961d94a6fa,0.255934,0.63474,cluster1
53407,45f832961d94a6fa,0.255977,0.634743,cluster1
53408,45f832961d94a6fa,0.255934,0.63474,cluster1
53409,45f832961d94a6fa,0.255977,0.634743,cluster1
53410,45f832961d94a6fa,0.255934,0.63474,cluster1
53411,45f832961d94a6fa,0.255977,0.634743,cluster1
53412,45f832961d94a6fa,0.255934,0.63474,cluster1
53413,45f832961d94a6fa,0.255977,0.634743,cluster1
53414,4615fb886a83528d,0.412006,0.639752,cluster4
53415,462b3b0060955f86,0.457524,0.656185,cluster6
53416,462b3b0060955f86,0.457525,0.656185,cluster6
53417,462b3b0060955f86,0.457524,0.656185,cluster6
53418,462b3b0060955f86,0.457524,0.656184,cluster6
53419,462b3b0060955f86,0.457527,0.656182,cluster6
53420,462b3b0060955f86,0.457524,0.656185,cluster6
53421,462b3b0060955f86,0.457524,0.656185,cluster6
53422,462b3b0060955f86,0.457524,0.656185,cluster6
53423,462b3b0060955f86,0.457524,0.656185,cluster6
53424,462b3b0060955f86,0.457525,0.656185,cluster6
53425,462b3b0060955f86,0.457524,0.656185,cluster6
53426,463e0f063dcea63,0.305987,0.625591,cluster2
53427,463e0f063dcea63,0.305981,0.625454,cluster2
53428,463e0f063dcea63,0.305981,0.625454,cluster2
53429,463e0f063dcea63,0.305981,0.625454,cluster2
53430,463e0f063dcea63,0.30598,0.625455,cluster2
53431,463e0f063dcea63,0.305981,0.625455,cluster2
53432,4640a824d4a45703,0.357454,0.676137,cluster10
53433,4640a824d4a45703,0.357454,0.676137,cluster10
53434,4640a824d4a45703,0.357501,0.676104,cluster10
53435,4640a824d4a45703,0.35749,0.676041,cluster10
53436,4640a824d4a45703,0.357454,0.676137,cluster10
53437,4640a824d4a45703,0.357378,0.676058,cluster10
53438,4640a824d4a45703,0.357454,0.676137,cluster10
53439,466e691500d16ebb,0.337101,0.591644,cluster2
53440,466e691500d16ebb,0.337101,0.591644,cluster2
53441,466e691500d16ebb,0.337101,0.591644,cluster2
53442,466e691500d16ebb,0.3371,0.591645,cluster2
53443,466e691500d16ebb,0.337101,0.591644,cluster2
53444,466e691500d16ebb,0.337101,0.591643,cluster2
53445,466e691500d16ebb,0.337103,0.591643,cluster2
53446,466e691500d16ebb,0.337101,0.591644,cluster2
53447,466e691500d16ebb,0.337101,0.591644,cluster2
53448,466e691500d16ebb,0.337101,0.591644,cluster2
53449,466e691500d16ebb,0.337101,0.591644,cluster2
53450,466e691500d16ebb,0.337101,0.591645,cluster2
53451,466e691500d16ebb,0.337101,0.591644,cluster2
53452,466e691500d16ebb,0.337101,0.591644,cluster2
53453,466e691500d16ebb,0.3371,0.591645,cluster2
53454,466e691500d16ebb,0.337099,0.591645,cluster2
53455,466e691500d16ebb,0.337101,0.591644,cluster2
53456,466e691500d16ebb,0.337099,0.591645,cluster2
53457,466e691500d16ebb,0.337098,0.591644,cluster2
53458,466e691500d16ebb,0.337101,0.591644,cluster2
53459,466e691500d16ebb,0.337101,0.591644,cluster2
53460,466e691500d16ebb,0.337101,0.591644,cluster2
53461,466e691500d16ebb,0.337101,0.591644,cluster2
53462,466e691500d16ebb,0.337101,0.591644,cluster2
53463,466e691500d16ebb,0.337101,0.591644,cluster2
53464,466e691500d16ebb,0.337101,0.591644,cluster2
53465,466e691500d16ebb,0.337102,0.591643,cluster2
53466,466e691500d16ebb,0.337101,0.591644,cluster2
53467,466e691500d16ebb,0.337098,0.591644,cluster2
53468,466e691500d16ebb,0.3371,0.591645,cluster2
53469,466e691500d16ebb,0.337101,0.591644,cluster2
53470,466e691500d16ebb,0.337101,0.591644,cluster2
53471,466e691500d16ebb,0.337101,0.591644,cluster2
53472,466e691500d16ebb,0.337101,0.591644,cluster2
53473,466e691500d16ebb,0.337101,0.591644,cluster2
53474,466e691500d16ebb,0.337101,0.591644,cluster2
53475,466e691500d16ebb,0.337101,0.591644,cluster2
53476,466e691500d16ebb,0.337101,0.591644,cluster2
53477,466e691500d16ebb,0.337093,0.591643,cluster2
53478,466e691500d16ebb,0.337101,0.591644,cluster2
53479,4670e35367a69d6a,0.42838,0.666254,cluster4
53480,4670e35367a69d6a,0.429561,0.666273,cluster4
53481,4670e35367a69d6a,0.429561,0.666273,cluster4
53482,4670e35367a69d6a,0.429561,0.666273,cluster4
53483,4670e35367a69d6a,0.429561,0.666273,cluster4
53484,430300d82ed7778b,0.4329,0.673352,cluster4
53485,430300d82ed7778b,0.432894,0.673355,cluster4
53486,430300d82ed7778b,0.432896,0.673356,cluster4
53487,430300d82ed7778b,0.4329,0.673352,cluster4
53488,430300d82ed7778b,0.4329,0.673352,cluster4
53489,430300d82ed7778b,0.4329,0.673352,cluster4
53490,43a122406740d071,0.398019,0.66213,cluster5
53491,43a122406740d071,0.39802,0.66213,cluster5
53492,43a47f898ce379d0,0.560286,0.718751,cluster9
53493,43a47f898ce379d0,0.560286,0.718751,cluster9
53494,43a47f898ce379d0,0.550384,0.721093,cluster9
53495,442616b0fd4b3a55,0.356887,0.674662,cluster10
53496,442616b0fd4b3a55,0.356887,0.674662,cluster10
53497,442616b0fd4b3a55,0.356887,0.674662,cluster10
53498,442616b0fd4b3a55,0.356887,0.674662,cluster10
53499,442616b0fd4b3a55,0.356887,0.674662,cluster10
53500,442c7ffd960d318f,0.253374,0.629333,cluster1
53501,442c7ffd960d318f,0.253374,0.629333,cluster1
53502,442c7ffd960d318f,0.253375,0.629334,cluster1
53503,442c7ffd960d318f,0.253375,0.629334,cluster1
53504,442c7ffd960d318f,0.253373,0.629334,cluster1
53505,442c7ffd960d318f,0.25338,0.629333,cluster1
53506,442c7ffd960d318f,0.25338,0.629333,cluster1
53507,442c7ffd960d318f,0.25338,0.629333,cluster1
53508,442c7ffd960d318f,0.25338,0.629333,cluster1
53509,442c7ffd960d318f,0.253374,0.629333,cluster1
53510,442c7ffd960d318f,0.253374,0.629333,cluster1
53511,442c7ffd960d318f,0.253374,0.629333,cluster1
53512,442c7ffd960d318f,0.253374,0.629333,cluster1
53513,442c7ffd960d318f,0.253373,0.629334,cluster1
53514,442c7ffd960d318f,0.253373,0.629334,cluster1
53515,442c7ffd960d318f,0.253373,0.629334,cluster1
53516,442c7ffd960d318f,0.253373,0.629334,cluster1
53517,442c7ffd960d318f,0.253374,0.629333,cluster1
53518,442c7ffd960d318f,0.253374,0.629333,cluster1
53519,442c7ffd960d318f,0.253374,0.629333,cluster1
53520,442c7ffd960d318f,0.253374,0.629333,cluster1
53521,447a49221cb254da,0.330048,0.660528,cluster10
53522,4499271dee093238,0.416503,0.650548,cluster4
53523,4499271dee093238,0.416504,0.650548,cluster4
53524,44c59ba8f9f0dd0a,0.336088,0.620097,cluster2
53525,44e8d3fed47b662a,0.358258,0.674292,cluster10
53526,44e8d3fed47b662a,0.358258,0.674292,cluster10
53527,44e8d3fed47b662a,0.358338,0.674249,cluster10
53528,44e8d3fed47b662a,0.358337,0.674249,cluster10
53529,44e8d3fed47b662a,0.358258,0.674292,cluster10
53530,44e8d3fed47b662a,0.358337,0.674249,cluster10
53531,44e8d3fed47b662a,0.358258,0.674292,cluster10
53532,44e8d3fed47b662a,0.358258,0.674292,cluster10
53533,44e8d3fed47b662a,0.358258,0.674292,cluster10
53534,44e8d3fed47b662a,0.358258,0.674292,cluster10
53535,44ec952f8be9dc36,0.422541,0.646708,cluster4
53536,44f43dfa7c31d659,0.45346,0.655953,cluster6
53537,44f43dfa7c31d659,0.455816,0.656247,cluster6
53538,452bc6dd43d2dbf7,0.387435,0.661261,cluster5
53539,45866c438a1c9f73,0.436396,0.624626,cluster4
53540,45866c438a1c9f73,0.436395,0.624624,cluster4
53541,45a9073eb470d549,0.494733,0.498543,cluster8
53542,45a9073eb470d549,0.494733,0.498543,cluster8
53543,45a9073eb470d549,0.49475,0.498604,cluster8
53544,45b4c2363c8e0792,0.392479,0.62682,cluster0
53545,45b4c2363c8e0792,0.392462,0.626824,cluster0
53546,45b4c2363c8e0792,0.392461,0.626824,cluster0
53547,45b4c2363c8e0792,0.392461,0.626824,cluster0
53548,45e6a5a5b66c97f5,0.484336,0.688245,cluster3
53549,45e6a5a5b66c97f5,0.484336,0.688245,cluster3
53550,45e6a5a5b66c97f5,0.484336,0.688245,cluster3
53551,462b3b0060955f86,0.457524,0.656185,cluster6
53552,462b3b0060955f86,0.457524,0.656185,cluster6
53553,462b3b0060955f86,0.457524,0.656185,cluster6
53554,462b3b0060955f86,0.457525,0.656185,cluster6
53555,462b3b0060955f86,0.457524,0.656185,cluster6
53556,462b3b0060955f86,0.457524,0.656184,cluster6
53557,462b3b0060955f86,0.457524,0.656185,cluster6
53558,462b3b0060955f86,0.457524,0.656185,cluster6
53559,462b3b0060955f86,0.457524,0.656184,cluster6
53560,462b3b0060955f86,0.457524,0.656185,cluster6
53561,462b3b0060955f86,0.457524,0.656184,cluster6
53562,462b3b0060955f86,0.457525,0.656185,cluster6
53563,462b3b0060955f86,0.457525,0.656185,cluster6
53564,462b3b0060955f86,0.457524,0.656185,cluster6
53565,462b3b0060955f86,0.457523,0.656184,cluster6
53566,462b3b0060955f86,0.457524,0.656185,cluster6
53567,462b3b0060955f86,0.457524,0.656184,cluster6
53568,462b3b0060955f86,0.457524,0.656185,cluster6
53569,462b3b0060955f86,0.457524,0.656185,cluster6
53570,462b3b0060955f86,0.457524,0.656185,cluster6
53571,462b3b0060955f86,0.457525,0.656183,cluster6
53572,462b3b0060955f86,0.457524,0.656185,cluster6
53573,462b3b0060955f86,0.457524,0.656185,cluster6
53574,462b3b0060955f86,0.457523,0.656184,cluster6
53575,462b3b0060955f86,0.457524,0.656185,cluster6
53576,462b3b0060955f86,0.457524,0.656185,cluster6
53577,462b3b0060955f86,0.457524,0.656185,cluster6
53578,462b3b0060955f86,0.457524,0.656185,cluster6
53579,462b3b0060955f86,0.457524,0.656185,cluster6
53580,462b3b0060955f86,0.457524,0.656185,cluster6
53581,462b3b0060955f86,0.457524,0.656185,cluster6
53582,462b3b0060955f86,0.457524,0.656185,cluster6
53583,462b3b0060955f86,0.457524,0.656184,cluster6
53584,462b3b0060955f86,0.457524,0.656185,cluster6
53585,462b3b0060955f86,0.457524,0.656184,cluster6
53586,462b3b0060955f86,0.457525,0.656185,cluster6
53587,462b3b0060955f86,0.457524,0.656185,cluster6
53588,462b3b0060955f86,0.457524,0.656185,cluster6
53589,462b3b0060955f86,0.457524,0.656185,cluster6
53590,462b3b0060955f86,0.457524,0.656185,cluster6
53591,4634228cbb5cb2e6,0.400034,0.620264,cluster0
53592,4634228cbb5cb2e6,0.399958,0.620237,cluster0
53593,4634228cbb5cb2e6,0.399958,0.620237,cluster0
53594,4634228cbb5cb2e6,0.399958,0.620237,cluster0
53595,464a411433dc9677,0.405538,0.658266,cluster5
53596,464a411433dc9677,0.405532,0.658236,cluster5
53597,464a411433dc9677,0.405538,0.658266,cluster5
53598,464a411433dc9677,0.405471,0.658222,cluster5
53599,464a411433dc9677,0.405532,0.658236,cluster5
53600,4650c772f2b3aa45,0.432502,0.640052,cluster4
53601,4650c772f2b3aa45,0.432528,0.640107,cluster4
53602,46676d9b32d60d52,0.255672,0.628538,cluster1
53603,46676d9b32d60d52,0.255671,0.628539,cluster1
53604,466e691500d16ebb,0.337096,0.591644,cluster2
53605,466e691500d16ebb,0.3371,0.591644,cluster2
53606,466e691500d16ebb,0.3371,0.591643,cluster2
53607,466e691500d16ebb,0.337096,0.591644,cluster2
53608,466e691500d16ebb,0.337099,0.591644,cluster2
53609,466e691500d16ebb,0.337099,0.591644,cluster2
53610,466e691500d16ebb,0.337097,0.591645,cluster2
53611,466e691500d16ebb,0.337103,0.591643,cluster2
53612,466e691500d16ebb,0.337099,0.591644,cluster2
53613,466e691500d16ebb,0.337099,0.591644,cluster2
53614,466e691500d16ebb,0.337107,0.59164,cluster2
53615,466e691500d16ebb,0.337106,0.591641,cluster2
53616,466e691500d16ebb,0.337101,0.591644,cluster2
53617,466e691500d16ebb,0.337098,0.591644,cluster2
53618,466e691500d16ebb,0.337101,0.591644,cluster2
53619,466e691500d16ebb,0.337107,0.59164,cluster2
53620,466e691500d16ebb,0.337106,0.59164,cluster2
53621,466e691500d16ebb,0.3371,0.591643,cluster2
53622,466e691500d16ebb,0.3371,0.591644,cluster2
53623,466e691500d16ebb,0.337105,0.591643,cluster2
53624,466e691500d16ebb,0.337096,0.591644,cluster2
53625,466e691500d16ebb,0.337101,0.591648,cluster2
53626,466e691500d16ebb,0.337101,0.591644,cluster2
53627,466e691500d16ebb,0.337099,0.591644,cluster2
53628,466e691500d16ebb,0.337105,0.591641,cluster2
53629,466e691500d16ebb,0.337101,0.591644,cluster2
53630,466e691500d16ebb,0.337101,0.591644,cluster2
53631,466e691500d16ebb,0.337101,0.591644,cluster2
53632,466e691500d16ebb,0.337101,0.591644,cluster2
53633,466e691500d16ebb,0.337101,0.591644,cluster2
53634,466e691500d16ebb,0.337101,0.591644,cluster2
53635,466e691500d16ebb,0.337098,0.591644,cluster2
53636,466e691500d16ebb,0.337099,0.591644,cluster2
53637,466e691500d16ebb,0.337101,0.591644,cluster2
53638,466e691500d16ebb,0.337101,0.591644,cluster2
53639,4640a824d4a45703,0.35749,0.676041,cluster10
53640,468720211b43c5bf,0.271608,0.644274,cluster1
53641,468720211b43c5bf,0.271608,0.644274,cluster1
53642,468720211b43c5bf,0.271608,0.644274,cluster1
53643,468720211b43c5bf,0.271608,0.644274,cluster1
53644,468720211b43c5bf,0.271606,0.644274,cluster1
53645,468720211b43c5bf,0.271608,0.644274,cluster1
53646,468720211b43c5bf,0.271608,0.644274,cluster1
53647,468720211b43c5bf,0.271608,0.644274,cluster1
53648,472d46541baaf933,0.412996,0.666664,cluster4
53649,4733c911f3393881,0.421492,0.649883,cluster4
53650,473447ed295bb75c,0.255002,0.634267,cluster1
53651,477743b1-37f0-39ec-b575-d551d2fae739,0.458927,0.646188,cluster6
53652,47a0cd972a64c5c0,0.367162,0.659823,cluster7
53653,47a0cd972a64c5c0,0.367164,0.659824,cluster7
53654,47a0cd972a64c5c0,0.367163,0.659823,cluster7
53655,47a0cd972a64c5c0,0.367164,0.659824,cluster7
53656,47a0cd972a64c5c0,0.367162,0.659822,cluster7
53657,47a0cd972a64c5c0,0.367161,0.659822,cluster7
53658,47a0cd972a64c5c0,0.36716,0.659822,cluster7
53659,47a0cd972a64c5c0,0.367163,0.659823,cluster7
53660,47a0cd972a64c5c0,0.367161,0.659824,cluster7
53661,4871d764db144852,0.218255,0.613465,cluster1
53662,4871d764db144852,0.218255,0.613465,cluster1
53663,4871d764db144852,0.218255,0.613465,cluster1
53664,4871d764db144852,0.218255,0.613465,cluster1
53665,4871d764db144852,0.218255,0.613465,cluster1
53666,4871d764db144852,0.218255,0.613465,cluster1
53667,4893a6cb2b3faf75,0.406312,0.632814,cluster0
53668,494996e0d1d4ee6,0.337642,0.630057,cluster2
53669,49584adb65a0e97d,0.495256,0.689415,cluster3
53670,49584adb65a0e97d,0.495256,0.689414,cluster3
53671,49584adb65a0e97d,0.495256,0.689415,cluster3
53672,49584adb65a0e97d,0.495256,0.689415,cluster3
53673,49584adb65a0e97d,0.495255,0.689413,cluster3
